UUID,sector,category,activity_id,name,activity_unit,kgCO2e-AR5,kgCO2e-AR4,kgCO2,kgCH4,kgN2O,kgCO2e-OtherGHGs-AR5,kgCO2e-OtherGHGs-AR4,uncertainty,scope,lca_activity,source,dataset,year_released,year_valid_from,region,data_quality,data_accessed,description,source_link
54521a57-b2db-4dea-98f8-9def7258b87b,Waste,Concrete Waste,waste-type_concrete-disposal_method_anaerobically digested (dry digestate with curing),Concrete - Anaerobically Digested (Dry Digestate with Curing),short ton,not-supplied,not-supplied,not-supplied,not-supplied,not-supplied,not-supplied,not-supplied, ,3,end_of_life,EPA,GHG Emission Factors Hub,2023,2023,US, ,03/05/2024,Emission intensity of disposing of the specified material through anaerobic digestion. These factors do not include any avoided emissions impact from any of the disposal methods. All the factors presented here include transportation emissions (which are optional in the Scope 3 Calculation Guidance) with an assumed average distance traveled to the processing facility. Retrieved from the EPA's GHG Emission Factors Hub (xlsx).,https://www.epa.gov/climateleadership/ghg-emission-factors-hub
efff1e24-aaeb-4c36-8e3c-730a52a7b409,Waste,Fly Ash Waste,waste-type_fly_ash-disposal_method_anaerobically digested (dry digestate with curing),Fly Ash - Anaerobically Digested (Dry Digestate with Curing),short ton,not-supplied,not-supplied,not-supplied,not-supplied,not-supplied,not-supplied,not-supplied, ,3,end_of_life,EPA,GHG Emission Factors Hub,2023,2023,US, ,03/05/2024,Emission intensity of disposing of the specified material through anaerobic digestion. These factors do not include any avoided emissions impact from any of the disposal methods. All the factors presented here include transportation emissions (which are optional in the Scope 3 Calculation Guidance) with an assumed average distance traveled to the processing facility. Retrieved from the EPA's GHG Emission Factors Hub (xlsx).,https://www.epa.gov/climateleadership/ghg-emission-factors-hub
51d3580e-29ef-424b-9936-d44f8626a867,Waste,Tires Waste,waste-type_tires-disposal_method_anaerobically digested (dry digestate with curing),Tires - Anaerobically Digested (Dry Digestate with Curing),short ton,not-supplied,not-supplied,not-supplied,not-supplied,not-supplied,not-supplied,not-supplied, ,3,end_of_life,EPA,GHG Emission Factors Hub,2023,2023,US, ,03/05/2024,Emission intensity of disposing of the specified material through anaerobic digestion. These factors do not include any avoided emissions impact from any of the disposal methods. All the factors presented here include transportation emissions (which are optional in the Scope 3 Calculation Guidance) with an assumed average distance traveled to the processing facility. Retrieved from the EPA's GHG Emission Factors Hub (xlsx).,https://www.epa.gov/climateleadership/ghg-emission-factors-hub
aa10837f-1c40-45fe-a8cb-fcc048ab4df5,Waste,Asphalt Concrete Waste,waste-type_asphalt_concrete-disposal_method_anaerobically digested (dry digestate with curing),Asphalt Concrete - Anaerobically Digested (Dry Digestate with Curing),short ton,not-supplied,not-supplied,not-supplied,not-supplied,not-supplied,not-supplied,not-supplied, ,3,end_of_life,EPA,GHG Emission Factors Hub,2023,2023,US, ,03/05/2024,Emission intensity of disposing of the specified material through anaerobic digestion. These factors do not include any avoided emissions impact from any of the disposal methods. All the factors presented here include transportation emissions (which are optional in the Scope 3 Calculation Guidance) with an assumed average distance traveled to the processing facility. Retrieved from the EPA's GHG Emission Factors Hub (xlsx).,https://www.epa.gov/climateleadership/ghg-emission-factors-hub
536b3530-d8e8-4696-a54f-cb93214fa20c,Waste,Asphalt Shingles Waste,waste-type_asphalt_shingles-disposal_method_anaerobically digested (dry digestate with curing),Asphalt Shingles - Anaerobically Digested (Dry Digestate with Curing),short ton,not-supplied,not-supplied,not-supplied,not-supplied,not-supplied,not-supplied,not-supplied, ,3,end_of_life,EPA,GHG Emission Factors Hub,2023,2023,US, ,03/05/2024,Emission intensity of disposing of the specified material through anaerobic digestion. These factors do not include any avoided emissions impact from any of the disposal methods. All the factors presented here include transportation emissions (which are optional in the Scope 3 Calculation Guidance) with an assumed average distance traveled to the processing facility. Retrieved from the EPA's GHG Emission Factors Hub (xlsx).,https://www.epa.gov/climateleadership/ghg-emission-factors-hub
2fa0da38-1a6c-4ee9-b7b9-8e3392275c70,Waste,Drywall Waste,waste-type_drywall-disposal_method_anaerobically digested (dry digestate with curing),Drywall - Anaerobically Digested (Dry Digestate with Curing),short ton,not-supplied,not-supplied,not-supplied,not-supplied,not-supplied,not-supplied,not-supplied, ,3,end_of_life,EPA,GHG Emission Factors Hub,2023,2023,US, ,03/05/2024,Emission intensity of disposing of the specified material through anaerobic digestion. These factors do not include any avoided emissions impact from any of the disposal methods. All the factors presented here include transportation emissions (which are optional in the Scope 3 Calculation Guidance) with an assumed average distance traveled to the processing facility. Retrieved from the EPA's GHG Emission Factors Hub (xlsx).,https://www.epa.gov/climateleadership/ghg-emission-factors-hub
9c41987c-7879-471f-ba95-03f05b409bac,Waste,Fiberglass Insulation Waste,waste-type_fiberglass_insulation-disposal_method_anaerobically digested (dry digestate with curing),Fiberglass Insulation - Anaerobically Digested (Dry Digestate with Curing),short ton,not-supplied,not-supplied,not-supplied,not-supplied,not-supplied,not-supplied,not-supplied, ,3,end_of_life,EPA,GHG Emission Factors Hub,2023,2023,US, ,03/05/2024,Emission intensity of disposing of the specified material through anaerobic digestion. These factors do not include any avoided emissions impact from any of the disposal methods. All the factors presented here include transportation emissions (which are optional in the Scope 3 Calculation Guidance) with an assumed average distance traveled to the processing facility. Retrieved from the EPA's GHG Emission Factors Hub (xlsx).,https://www.epa.gov/climateleadership/ghg-emission-factors-hub
28395ead-1f81-4da3-832c-e59ba8e43b2a,Waste,Vinyl Flooring Waste,waste-type_vinyl_flooring-disposal_method_anaerobically digested (dry digestate with curing),Vinyl Flooring - Anaerobically Digested (Dry Digestate with Curing),short ton,not-supplied,not-supplied,not-supplied,not-supplied,not-supplied,not-supplied,not-supplied, ,3,end_of_life,EPA,GHG Emission Factors Hub,2023,2023,US, ,03/05/2024,Emission intensity of disposing of the specified material through anaerobic digestion. These factors do not include any avoided emissions impact from any of the disposal methods. All the factors presented here include transportation emissions (which are optional in the Scope 3 Calculation Guidance) with an assumed average distance traveled to the processing facility. Retrieved from the EPA's GHG Emission Factors Hub (xlsx).,https://www.epa.gov/climateleadership/ghg-emission-factors-hub
36e9b76a-28af-4205-90d2-4c484225602a,Waste,Wood Flooring Waste,waste-type_wood_flooring-disposal_method_anaerobically digested (dry digestate with curing),Wood Flooring - Anaerobically Digested (Dry Digestate with Curing),short ton,not-supplied,not-supplied,not-supplied,not-supplied,not-supplied,not-supplied,not-supplied, ,3,end_of_life,EPA,GHG Emission Factors Hub,2023,2023,US, ,03/05/2024,Emission intensity of disposing of the specified material through anaerobic digestion. These factors do not include any avoided emissions impact from any of the disposal methods. All the factors presented here include transportation emissions (which are optional in the Scope 3 Calculation Guidance) with an assumed average distance traveled to the processing facility. Retrieved from the EPA's GHG Emission Factors Hub (xlsx).,https://www.epa.gov/climateleadership/ghg-emission-factors-hub
3b9518ba-1f9a-4189-b404-db8d1d395319,Waste,Aluminum Cans Waste,waste-type_aluminum_cans-disposal_method_anaerobically digested (wet digestate with curing),Aluminum Cans - Anaerobically Digested (Wet Digestate with Curing),short ton,not-supplied,not-supplied,not-supplied,not-supplied,not-supplied,not-supplied,not-supplied, ,3,end_of_life,EPA,GHG Emission Factors Hub,2023,2023,US, ,03/05/2024,not-supplied,https://www.epa.gov/climateleadership/ghg-emission-factors-hub
13d1794e-4c54-4a79-8566-edee606573cb,Waste,Aluminum Ingot Waste,waste-type_aluminum_ingot-disposal_method_anaerobically digested (wet digestate with curing),Aluminum Ingot - Anaerobically Digested (Wet Digestate with Curing),short ton,not-supplied,not-supplied,not-supplied,not-supplied,not-supplied,not-supplied,not-supplied, ,3,end_of_life,EPA,GHG Emission Factors Hub,2023,2023,US, ,03/05/2024,not-supplied,https://www.epa.gov/climateleadership/ghg-emission-factors-hub
49a0812b-b8ba-4b59-a149-2a7a4239bfa0,Waste,Steel Cans Waste,waste-type_steel_cans-disposal_method_anaerobically digested (wet digestate with curing),Steel Cans - Anaerobically Digested (Wet Digestate with Curing),short ton,not-supplied,not-supplied,not-supplied,not-supplied,not-supplied,not-supplied,not-supplied, ,3,end_of_life,EPA,GHG Emission Factors Hub,2023,2023,US, ,03/05/2024,not-supplied,https://www.epa.gov/climateleadership/ghg-emission-factors-hub
73b46773-aa19-41bd-8d89-90ba4c27ff9a,Waste,Copper Wire Waste,waste-type_copper_wire-disposal_method_anaerobically digested (wet digestate with curing),Copper Wire - Anaerobically Digested (Wet Digestate with Curing),short ton,not-supplied,not-supplied,not-supplied,not-supplied,not-supplied,not-supplied,not-supplied, ,3,end_of_life,EPA,GHG Emission Factors Hub,2023,2023,US, ,03/05/2024,not-supplied,https://www.epa.gov/climateleadership/ghg-emission-factors-hub
dae21e19-f39c-4480-beb0-d44f238d1f59,Waste,Glass Waste,waste-type_glass-disposal_method_anaerobically digested (wet digestate with curing),Glass - Anaerobically Digested (Wet Digestate with Curing),short ton,not-supplied,not-supplied,not-supplied,not-supplied,not-supplied,not-supplied,not-supplied, ,3,end_of_life,EPA,GHG Emission Factors Hub,2023,2023,US, ,03/05/2024,not-supplied,https://www.epa.gov/climateleadership/ghg-emission-factors-hub
abdcc469-39ae-4c2c-b6b8-00ac7de221f8,Waste,HDPE Waste,waste-type_hdpe-disposal_method_anaerobically digested (wet digestate with curing),HDPE - Anaerobically Digested (Wet Digestate with Curing),short ton,not-supplied,not-supplied,not-supplied,not-supplied,not-supplied,not-supplied,not-supplied, ,3,end_of_life,EPA,GHG Emission Factors Hub,2023,2023,US, ,03/05/2024,not-supplied,https://www.epa.gov/climateleadership/ghg-emission-factors-hub
0fc47e4c-04d1-4efe-80f7-2eff87104b29,Waste,LDPE Waste,waste-type_ldpe-disposal_method_anaerobically digested (wet digestate with curing),LDPE - Anaerobically Digested (Wet Digestate with Curing),short ton,not-supplied,not-supplied,not-supplied,not-supplied,not-supplied,not-supplied,not-supplied, ,3,end_of_life,EPA,GHG Emission Factors Hub,2023,2023,US, ,03/05/2024,not-supplied,https://www.epa.gov/climateleadership/ghg-emission-factors-hub
27253a63-ad30-4cd9-af5c-1ab9bfd36d8e,Waste,PET Waste,waste-type_pet-disposal_method_anaerobically digested (wet digestate with curing),PET - Anaerobically Digested (Wet Digestate with Curing),short ton,not-supplied,not-supplied,not-supplied,not-supplied,not-supplied,not-supplied,not-supplied, ,3,end_of_life,EPA,GHG Emission Factors Hub,2023,2023,US, ,03/05/2024,not-supplied,https://www.epa.gov/climateleadership/ghg-emission-factors-hub
